LOC_PID,LGA_PID,LGA,LOCALITY,State.Region,ABB_NAME,Metro.Region,State,POA_CODE16
VIC188,VIC206,Yarra Ranges,Belgrave,Greater Metropolitan Melbourne,YARRA RANGES,Outer Metropolitan,VIC,3160
VIC1880,VIC187,Towong,Nariel Valley,Hume,TOWONG,,VIC,3707
VIC1880,VIC243,East Gippsland,Nariel Valley,Gippsland,EAST GIPPSLAND,,VIC,3707
VIC1881,VIC190,Moira,Naring,Hume,MOIRA,,VIC,3636
VIC1882,VIC229,Moyne,Naringal,Barwon South West,MOYNE,,VIC,3277
VIC1883,VIC229,Moyne,Naringal East,Barwon South West,MOYNE,,VIC,3277
VIC1884,VIC231,Corangamite,Naroghid,Barwon South West,CORANGAMITE,,VIC,3266
VIC1885,VIC194,Baw Baw,Narracan,Gippsland,BAW BAW,,VIC,3824
VIC1885,VIC219,Latrobe,Narracan,Gippsland,LATROBE,,VIC,3824
VIC1886,VIC183,Buloke,Narraport,Loddon Mallee,BULOKE,,VIC,3483
VIC1887,VIC220,Ararat,Narrapumelap South,Grampians,ARARAT,,VIC,3293
VIC1888,VIC223,Glenelg,Narrawong,Barwon South West,GLENELG,,VIC,3285
VIC1889,VIC213,Casey,Narre Warren,Greater Metropolitan Melbourne,CASEY,Outer Metropolitan,VIC,3805
VIC189,VIC206,Yarra Ranges,Belgrave Heights,Greater Metropolitan Melbourne,YARRA RANGES,Outer Metropolitan,VIC,3160
VIC1890,VIC206,Yarra Ranges,Narre Warren East,Greater Metropolitan Melbourne,YARRA RANGES,Outer Metropolitan,VIC,3804
VIC1890,VIC212,Cardinia,Narre Warren East,Greater Metropolitan Melbourne,CARDINIA,Outer Metropolitan,VIC,3804
VIC1891,VIC213,Casey,Narre Warren North,Greater Metropolitan Melbourne,CASEY,Outer Metropolitan,VIC,3804
VIC1892,VIC213,Casey,Narre Warren South,Greater Metropolitan Melbourne,CASEY,Outer Metropolitan,VIC,3805
VIC1893,VIC180,Swan Hill,Narrung,Loddon Mallee,SWAN HILL,,VIC,3597
VIC1894,VIC190,Moira,Nathalia,Hume,MOIRA,,VIC,3638
VIC1895,VIC153,Horsham,Natimuk,Grampians,HORSHAM,,VIC,3409
VIC1896,VIC166,Northern Grampians,Natte Yallock,Grampians,NORTHERN GRAMPIANS,,VIC,3465
VIC1896,VIC169,Central Goldfields,Natte Yallock,Loddon Mallee,CENTRAL GOLDFIELDS,,VIC,3465
VIC1896,VIC217,Pyrenees,Natte Yallock,Grampians,PYRENEES,,VIC,3465
VIC1897,VIC180,Swan Hill,Natya,Loddon Mallee,SWAN HILL,,VIC,3597
VIC1898,VIC166,Northern Grampians,Navarre,Grampians,NORTHERN GRAMPIANS,,VIC,3384
VIC1898,VIC217,Pyrenees,Navarre,Grampians,PYRENEES,,VIC,3384
VIC1899,VIC236,Moorabool,Navigators,Grampians,MOORABOOL,,VIC,3352
VIC19,VIC218,Wellington,Alberton West,Gippsland,WELLINGTON,,VIC,3971
VIC190,VIC206,Yarra Ranges,Belgrave South,Greater Metropolitan Melbourne,YARRA RANGES,Outer Metropolitan,VIC,3160
VIC1900,VIC194,Baw Baw,Nayook,Gippsland,BAW BAW,,VIC,3832
VIC1901,VIC222,Mildura,Neds Corner,Loddon Mallee,MILDURA,,VIC,3496
VIC1902,VIC105,Mount Alexander,Neereman,Loddon Mallee,MOUNT ALEXANDER,,VIC,3463
VIC1903,VIC194,Baw Baw,Neerim,Gippsland,BAW BAW,,VIC,3831
VIC1904,VIC194,Baw Baw,Neerim East,Gippsland,BAW BAW,,VIC,3831
VIC1905,VIC194,Baw Baw,Neerim Junction,Gippsland,BAW BAW,,VIC,3832
VIC1906,VIC194,Baw Baw,Neerim North,Gippsland,BAW BAW,,VIC,3832
VIC1907,VIC194,Baw Baw,Neerim South,Gippsland,BAW BAW,,VIC,3831
VIC1908,VIC193,Greater Bendigo,Neilborough,Loddon Mallee,GREATER BENDIGO,,VIC,3570
VIC1909,VIC243,East Gippsland,Nelse,Gippsland,EAST GIPPSLAND,,VIC,3699
VIC191,VIC215,Greater Geelong,Bell Park,Barwon South West,GREATER GEELONG,,VIC,3215
VIC1910,VIC223,Glenelg,Nelson,Barwon South West,GLENELG,,VIC,3292
VIC1911,VIC178,South Gippsland,Nerrena,Gippsland,SOUTH GIPPSLAND,,VIC,3953
VIC1912,VIC220,Ararat,Nerrin Nerrin,Grampians,ARARAT,,VIC,3351
VIC1912,VIC229,Moyne,Nerrin Nerrin,Barwon South West,MOYNE,,VIC,3351
VIC1913,VIC241,Ballarat,Nerrina,Grampians,BALLARAT,,VIC,3350
VIC1914,VIC217,Pyrenees,Nerring,Grampians,PYRENEES,,VIC,3373
VIC1915,VIC152,Hindmarsh,Netherby,Grampians,HINDMARSH,,VIC,3418
VIC1916,VIC232,West Wimmera,Neuarpurr,Grampians,WEST WIMMERA,,VIC,3413
VIC1917,VIC228,Macedon Ranges,New Gisborne,Loddon Mallee,MACEDON RANGES,,VIC,3438
VIC1918,VIC219,Latrobe,Newborough,Gippsland,LATROBE,,VIC,3825
VIC1919,VIC185,Loddon,Newbridge,Loddon Mallee,LODDON,,VIC,3551
VIC192,VIC215,Greater Geelong,Bell Post Hill,Barwon South West,GREATER GEELONG,,VIC,3215
VIC1920,VIC94,Hepburn,Newbury,Grampians,HEPBURN,,VIC,3458
VIC1921,VIC215,Greater Geelong,Newcomb,Barwon South West,GREATER GEELONG,,VIC,3219
VIC1922,VIC231,Corangamite,Newfield,Barwon South West,CORANGAMITE,,VIC,3268
VIC1923,VIC228,Macedon Ranges,Newham,Loddon Mallee,MACEDON RANGES,,VIC,3442
VIC1924,VIC173,Bass Coast,Newhaven,Gippsland,BASS COAST,,VIC,3925
VIC1925,VIC241,Ballarat,Newington,Grampians,BALLARAT,,VIC,3350
VIC1926,VIC243,East Gippsland,Newlands Arm,Gippsland,EAST GIPPSLAND,,VIC,3875
VIC1927,VIC94,Hepburn,Newlyn,Grampians,HEPBURN,,VIC,3364
VIC1928,VIC94,Hepburn,Newlyn North,Grampians,HEPBURN,,VIC,3364
VIC1929,VIC243,East Gippsland,Newmerella,Gippsland,EAST GIPPSLAND,,VIC,3886
VIC193,VIC215,Greater Geelong,Bellarine,Barwon South West,GREATER GEELONG,,VIC,3223
VIC1930,VIC235,Hobsons Bay,Newport,Greater Metropolitan Melbourne,HOBSONS BAY,Metropolitan Melbourne,VIC,3015
VIC1931,VIC218,Wellington,Newry,Gippsland,WELLINGTON,,VIC,3859
VIC1932,VIC105,Mount Alexander,Newstead,Loddon Mallee,MOUNT ALEXANDER,,VIC,3462
VIC1935,VIC152,Hindmarsh,Nhill,Grampians,HINDMARSH,,VIC,3418
VIC1936,VIC222,Mildura,Nichols Point,Loddon Mallee,MILDURA,,VIC,3501
VIC1937,VIC243,East Gippsland,Nicholson,Gippsland,EAST GIPPSLAND,,VIC,3882
VIC1938,VIC121,Moonee Valley,Niddrie,Greater Metropolitan Melbourne,MOONEE VALLEY,Metropolitan Melbourne,VIC,3042
VIC1939,VIC194,Baw Baw,Nilma,Gippsland,BAW BAW,,VIC,3821
VIC194,VIC243,East Gippsland,Bellbird Creek,Gippsland,EAST GIPPSLAND,,VIC,3889
VIC1940,VIC194,Baw Baw,Nilma North,Gippsland,BAW BAW,,VIC,3821
VIC1941,VIC183,Buloke,Ninda,Loddon Mallee,BULOKE,,VIC,3533
VIC1942,VIC183,Buloke,Nine Mile,Loddon Mallee,BULOKE,,VIC,3518
VIC1942,VIC185,Loddon,Nine Mile,Loddon Mallee,LODDON,,VIC,3518
VIC1943,VIC230,Golden Plains,Nintingbool,Grampians,GOLDEN PLAINS,,VIC,3351
VIC1944,VIC214,Gannawarra,Ninyeunook,Loddon Mallee,GANNAWARRA,,VIC,3527
VIC1945,VIC229,Moyne,Nirranda,Barwon South West,MOYNE,,VIC,3268
VIC1946,VIC229,Moyne,Nirranda East,Barwon South West,MOYNE,,VIC,3268
VIC1946,VIC231,Corangamite,Nirranda East,Barwon South West,CORANGAMITE,,VIC,3268
VIC1947,VIC229,Moyne,Nirranda South,Barwon South West,MOYNE,,VIC,3268
VIC1948,VIC247,Greater Dandenong,Noble Park,Greater Metropolitan Melbourne,GREATER DANDENONG,Outer Metropolitan,VIC,3174
VIC1949,VIC247,Greater Dandenong,Noble Park North,Greater Metropolitan Melbourne,GREATER DANDENONG,Outer Metropolitan,VIC,3174
VIC195,VIC225,Surf Coast,Bellbrae,Barwon South West,SURF COAST,,VIC,3228
VIC1950,VIC194,Baw Baw,Noojee,Gippsland,BAW BAW,,VIC,3833
VIC1951,VIC229,Moyne,Noorat,Barwon South West,MOYNE,,VIC,3265
VIC1951,VIC231,Corangamite,Noorat,Barwon South West,CORANGAMITE,,VIC,3265
VIC1952,VIC231,Corangamite,Noorat East,Barwon South West,CORANGAMITE,,VIC,3265
VIC1953,VIC243,East Gippsland,Noorinbee,Gippsland,EAST GIPPSLAND,,VIC,3890
VIC1954,VIC243,East Gippsland,Noorinbee North,Gippsland,EAST GIPPSLAND,,VIC,3890
VIC1955,VIC153,Horsham,Noradjuha,Grampians,HORSHAM,,VIC,3409
VIC1956,VIC215,Greater Geelong,Norlane,Barwon South West,GREATER GEELONG,,VIC,3214
VIC1957,VIC214,Gannawarra,Normanville,Loddon Mallee,GANNAWARRA,,VIC,3579
VIC1958,VIC191,Indigo,Norong,Hume,INDIGO,,VIC,3682
VIC1959,VIC193,Greater Bendigo,North Bendigo,Loddon Mallee,GREATER BENDIGO,,VIC,3550
VIC196,VIC187,Towong,Bellbridge,Hume,TOWONG,,VIC,3691
VIC1960,VIC94,Hepburn,North Blackwood,Grampians,HEPBURN,,VIC,3458
VIC1961,VIC215,Greater Geelong,North Geelong,Barwon South West,GREATER GEELONG,,VIC,3215
VIC1962,VIC132,Melbourne,North Melbourne,Greater Metropolitan Melbourne,MELBOURNE,Inner Melbourne,VIC,3051
VIC1963,VIC215,Greater Geelong,North Shore,Barwon South West,GREATER GEELONG,,VIC,3214
VIC1964,VIC186,Wangaratta,North Wangaratta,Hume,WANGARATTA,,VIC,3678
VIC1965,VIC216,Nillumbik,North Warrandyte,Greater Metropolitan Melbourne,NILLUMBIK,Outer Metropolitan,VIC,3113
VIC1966,VIC173,Bass Coast,North Wonthaggi,Gippsland,BASS COAST,,VIC,3995
VIC1967,VIC205,Darebin,Northcote,Greater Metropolitan Melbourne,DAREBIN,Metropolitan Melbourne,VIC,3070
VIC1968,VIC211,Mitchell,Northwood,Hume,MITCHELL,,VIC,3660
VIC1969,VIC220,Ararat,Norval,Grampians,ARARAT,,VIC,3377
VIC197,VIC166,Northern Grampians,Bellellen,Grampians,NORTHERN GRAMPIANS,,VIC,3381
VIC1970,VIC210,Monash,Notting Hill,Greater Metropolitan Melbourne,MONASH,Metropolitan Melbourne,VIC,3168
VIC1971,VIC243,East Gippsland,Nowa Nowa,Gippsland,EAST GIPPSLAND,,VIC,3887
VIC1972,VIC217,Pyrenees,Nowhere Creek,Grampians,PYRENEES,,VIC,3469
VIC1973,VIC180,Swan Hill,Nowie,Loddon Mallee,SWAN HILL,,VIC,3585
VIC1974,VIC242,Alpine,Nug Nug,Hume,ALPINE,,VIC,3737
VIC1975,VIC105,Mount Alexander,Nuggetty,Loddon Mallee,MOUNT ALEXANDER,,VIC,3463
VIC1976,VIC211,Mitchell,Nulla Vale,Hume,MITCHELL,,VIC,3435
VIC1977,VIC229,Moyne,Nullawarre,Barwon South West,MOYNE,,VIC,3268
VIC1978,VIC229,Moyne,Nullawarre North,Barwon South West,MOYNE,,VIC,3268
VIC1979,VIC183,Buloke,Nullawil,Loddon Mallee,BULOKE,,VIC,3529
VIC1980,VIC190,Moira,Numurkah,Hume,MOIRA,,VIC,3636
VIC1981,VIC195,Manningham,Nunawading,Greater Metropolitan Melbourne,MANNINGHAM,Metropolitan Melbourne,VIC,3131
VIC1981,VIC196,Whitehorse,Nunawading,Greater Metropolitan Melbourne,WHITEHORSE,Metropolitan Melbourne,VIC,3131
VIC1982,VIC243,East Gippsland,Nungurner,Gippsland,EAST GIPPSLAND,,VIC,3909
VIC1983,VIC243,East Gippsland,Nunniong,Gippsland,EAST GIPPSLAND,,VIC,3896
VIC1984,VIC232,West Wimmera,Nurcoung,Grampians,WEST WIMMERA,,VIC,3401
VIC1985,VIC153,Horsham,Nurrabiel,Grampians,HORSHAM,,VIC,3401
VIC1986,VIC243,East Gippsland,Nurran,Gippsland,EAST GIPPSLAND,,VIC,3888
VIC1987,VIC216,Nillumbik,Nutfield,Greater Metropolitan Melbourne,NILLUMBIK,Outer Metropolitan,VIC,3099
VIC1988,VIC180,Swan Hill,Nyah,Loddon Mallee,SWAN HILL,,VIC,3594
VIC1989,VIC180,Swan Hill,Nyah West,Loddon Mallee,SWAN HILL,,VIC,3595
VIC1990,VIC183,Buloke,Nyarrin,Loddon Mallee,BULOKE,,VIC,3533
VIC1991,VIC243,East Gippsland,Nyerimilang,Gippsland,EAST GIPPSLAND,,VIC,3909
VIC1992,VIC178,South Gippsland,Nyora,Gippsland,SOUTH GIPPSLAND,,VIC,3987
VIC1992,VIC194,Baw Baw,Nyora,Gippsland,BAW BAW,,VIC,3987
VIC1992,VIC212,Cardinia,Nyora,Greater Metropolitan Melbourne,CARDINIA,Outer Metropolitan,VIC,3987
VIC1993,VIC180,Swan Hill,Nyrraby,Loddon Mallee,SWAN HILL,,VIC,3585
VIC1994,VIC131,Moreland,Oak Park,Greater Metropolitan Melbourne,MORELAND,Metropolitan Melbourne,VIC,3046
VIC1995,VIC198,Hume,Oaklands Junction,Greater Metropolitan Melbourne,HUME,Outer Metropolitan,VIC,3063
VIC1996,VIC210,Monash,Oakleigh,Greater Metropolitan Melbourne,MONASH,Metropolitan Melbourne,VIC,3166
VIC1997,VIC210,Monash,Oakleigh East,Greater Metropolitan Melbourne,MONASH,Metropolitan Melbourne,VIC,3166
VIC1998,VIC210,Monash,Oakleigh South,Greater Metropolitan Melbourne,MONASH,Metropolitan Melbourne,VIC,3167
VIC1998,VIC226,Kingston,Oakleigh South,Greater Metropolitan Melbourne,KINGSTON,Metropolitan Melbourne,VIC,3167
VIC1999,VIC214,Gannawarra,Oakvale,Loddon Mallee,GANNAWARRA,,VIC,3540
VIC2,VIC202,Yarra,Abbotsford,Greater Metropolitan Melbourne,YARRA,Inner Melbourne,VIC,3067
VIC20,VIC189,Brimbank,Albion,Greater Metropolitan Melbourne,BRIMBANK,Outer Metropolitan,VIC,3020
VIC200,VIC225,Surf Coast,Bells Beach,Barwon South West,SURF COAST,,VIC,3228
VIC2000,VIC218,Wellington,Ocean Grange,Gippsland,WELLINGTON,,VIC,3880
VIC2000,VIC243,East Gippsland,Ocean Grange,Gippsland,EAST GIPPSLAND,,VIC,3880
VIC2001,VIC215,Greater Geelong,Ocean Grove,Barwon South West,GREATER GEELONG,,VIC,3226
VIC2002,VIC212,Cardinia,Officer,Greater Metropolitan Melbourne,CARDINIA,Outer Metropolitan,VIC,3809
VIC2003,VIC212,Cardinia,Officer South,Greater Metropolitan Melbourne,CARDINIA,Outer Metropolitan,VIC,3809
VIC2004,VIC187,Towong,Old Tallangatta,Hume,TOWONG,,VIC,3701
VIC2005,VIC206,Yarra Ranges,Olinda,Greater Metropolitan Melbourne,YARRA RANGES,Outer Metropolitan,VIC,3788
VIC2006,VIC224,Colac Otway,Ombersley,Barwon South West,COLAC OTWAY,,VIC,3241
VIC2006,VIC225,Surf Coast,Ombersley,Barwon South West,SURF COAST,,VIC,3241
VIC2007,VIC243,East Gippsland,Omeo,Gippsland,EAST GIPPSLAND,,VIC,3898
VIC2008,VIC243,East Gippsland,Omeo Valley,Gippsland,EAST GIPPSLAND,,VIC,3898
VIC2009,VIC224,Colac Otway,Ondit,Barwon South West,COLAC OTWAY,,VIC,3249
VIC201,VIC215,Greater Geelong,Belmont,Barwon South West,GREATER GEELONG,,VIC,3216
VIC2010,VIC243,East Gippsland,Orbost,Gippsland,EAST GIPPSLAND,,VIC,3888
VIC2011,VIC229,Moyne,Orford,Barwon South West,MOYNE,,VIC,3284
VIC2012,VIC177,Glen Eira,Ormond,Greater Metropolitan Melbourne,GLEN EIRA,Metropolitan Melbourne,VIC,3204
VIC2013,VIC93,Greater Shepparton,Orrvale,Hume,GREATER SHEPPARTON,,VIC,3631
VIC2014,VIC191,Indigo,Osbornes Flat,Hume,INDIGO,,VIC,3691
VIC2015,VIC173,Bass Coast,Outtrim,Gippsland,BASS COAST,,VIC,3951
VIC2015,VIC178,South Gippsland,Outtrim,Gippsland,SOUTH GIPPSLAND,,VIC,3951
VIC2016,VIC222,Mildura,Ouyen,Loddon Mallee,MILDURA,,VIC,3490
VIC2017,VIC242,Alpine,Ovens,Hume,ALPINE,,VIC,3738
VIC2018,VIC186,Wangaratta,Oxley,Hume,WANGARATTA,,VIC,3678
VIC2019,VIC186,Wangaratta,Oxley Flats,Hume,WANGARATTA,,VIC,3678
VIC202,VIC243,East Gippsland,Bemm River,Gippsland,EAST GIPPSLAND,,VIC,3889
VIC2020,VIC232,West Wimmera,Ozenkadnook,Grampians,WEST WIMMERA,,VIC,3413
VIC2021,VIC231,Corangamite,Paaratte,Barwon South West,CORANGAMITE,,VIC,3268
VIC2022,VIC185,Loddon,Painswick,Loddon Mallee,LODDON,,VIC,3551
VIC2023,VIC212,Cardinia,Pakenham,Greater Metropolitan Melbourne,CARDINIA,Outer Metropolitan,VIC,3810
VIC2024,VIC212,Cardinia,Pakenham South,Greater Metropolitan Melbourne,CARDINIA,Outer Metropolitan,VIC,3810
VIC2025,VIC212,Cardinia,Pakenham Upper,Greater Metropolitan Melbourne,CARDINIA,Outer Metropolitan,VIC,3810
VIC2026,VIC222,Mildura,Panitya,Loddon Mallee,MILDURA,,VIC,3512
VIC2027,VIC229,Moyne,Panmure,Barwon South West,MOYNE,,VIC,3265
VIC2028,VIC216,Nillumbik,Panton Hill,Greater Metropolitan Melbourne,NILLUMBIK,Outer Metropolitan,VIC,3759
VIC2029,VIC166,Northern Grampians,Paradise,Grampians,NORTHERN GRAMPIANS,,VIC,3477
VIC203,VIC178,South Gippsland,Bena,Gippsland,SOUTH GIPPSLAND,,VIC,3946
VIC2030,VIC218,Wellington,Paradise Beach,Gippsland,WELLINGTON,,VIC,3851
VIC2031,VIC225,Surf Coast,Paraparap,Barwon South West,SURF COAST,,VIC,3240
VIC2032,VIC195,Manningham,Park Orchards,Greater Metropolitan Melbourne,MANNINGHAM,Metropolitan Melbourne,VIC,3114
VIC2032,VIC207,Maroondah,Park Orchards,Greater Metropolitan Melbourne,MAROONDAH,Outer Metropolitan,VIC,3114
VIC2033,VIC226,Kingston,Parkdale,Greater Metropolitan Melbourne,KINGSTON,Metropolitan Melbourne,VIC,3195
VIC2034,VIC131,Moreland,Parkville,Greater Metropolitan Melbourne,MORELAND,Metropolitan Melbourne,VIC,3055
VIC2034,VIC132,Melbourne,Parkville,Greater Metropolitan Melbourne,MELBOURNE,Inner Melbourne,VIC,3052
VIC2035,VIC236,Moorabool,Parwan,Grampians,MOORABOOL,,VIC,3340
VIC2035,VIC237,Melton,Parwan,Greater Metropolitan Melbourne,MELTON,Outer Metropolitan,VIC,3340
VIC2036,VIC223,Glenelg,Paschendale,Barwon South West,GLENELG,,VIC,3315
VIC2037,VIC131,Moreland,Pascoe Vale,Greater Metropolitan Melbourne,MORELAND,Metropolitan Melbourne,VIC,3044
VIC2038,VIC131,Moreland,Pascoe Vale South,Greater Metropolitan Melbourne,MORELAND,Metropolitan Melbourne,VIC,3044
VIC2039,VIC228,Macedon Ranges,Pastoria,Loddon Mallee,MACEDON RANGES,,VIC,3444
VIC204,VIC199,Benalla,Benalla,Hume,BENALLA,,VIC,3672
VIC2040,VIC228,Macedon Ranges,Pastoria East,Loddon Mallee,MACEDON RANGES,,VIC,3444
VIC2041,VIC200,Yarriambiack,Patchewollock,Grampians,YARRIAMBIACK,,VIC,3491
VIC2041,VIC222,Mildura,Patchewollock,Loddon Mallee,MILDURA,,VIC,3491
VIC2042,VIC239,Campaspe,Patho,Loddon Mallee,CAMPASPE,,VIC,3564
VIC2043,VIC226,Kingston,Patterson Lakes,Greater Metropolitan Melbourne,KINGSTON,Metropolitan Melbourne,VIC,3197
VIC2044,VIC232,West Wimmera,Patyah,Grampians,WEST WIMMERA,,VIC,3318
VIC2045,VIC243,East Gippsland,Paynesville,Gippsland,EAST GIPPSLAND,,VIC,3880
VIC2046,VIC204,Mornington Peninsula,Pearcedale,Greater Metropolitan Melbourne,MORNINGTON PENINSULA,Outer Metropolitan,VIC,3912
VIC2046,VIC213,Casey,Pearcedale,Greater Metropolitan Melbourne,CASEY,Outer Metropolitan,VIC,3912
VIC2047,VIC218,Wellington,Pearsondale,Gippsland,WELLINGTON,,VIC,3851
VIC2048,VIC186,Wangaratta,Peechelba,Hume,WANGARATTA,,VIC,3678
VIC2048,VIC190,Moira,Peechelba,Hume,MOIRA,,VIC,3678
VIC2049,VIC186,Wangaratta,Peechelba East,Hume,WANGARATTA,,VIC,3678
VIC205,VIC243,East Gippsland,Benambra,Gippsland,EAST GIPPSLAND,,VIC,3900
VIC2050,VIC190,Moira,Pelluebla,Hume,MOIRA,,VIC,3727
VIC2051,VIC224,Colac Otway,Pennyroyal,Barwon South West,COLAC OTWAY,,VIC,3243
VIC2051,VIC225,Surf Coast,Pennyroyal,Barwon South West,SURF COAST,,VIC,3235
VIC2052,VIC229,Moyne,Penshurst,Barwon South West,MOYNE,,VIC,3289
VIC2052,VIC233,Southern Grampians,Penshurst,Barwon South West,SOUTHERN GRAMPIANS,,VIC,3289
VIC2053,VIC180,Swan Hill,Pental Island,Loddon Mallee,SWAN HILL,,VIC,3586
VIC2054,VIC236,Moorabool,Pentland Hills,Grampians,MOORABOOL,,VIC,3341
VIC2055,VIC217,Pyrenees,Percydale,Grampians,PYRENEES,,VIC,3478
VIC2056,VIC232,West Wimmera,Peronne,Grampians,WEST WIMMERA,,VIC,3413
VIC2057,VIC218,Wellington,Perry Bridge,Gippsland,WELLINGTON,,VIC,3862
VIC2058,VIC229,Moyne,Peterborough,Barwon South West,MOYNE,,VIC,3270
VIC2058,VIC231,Corangamite,Peterborough,Barwon South West,CORANGAMITE,,VIC,3270
VIC2059,VIC224,Colac Otway,Petticoat Creek,Barwon South West,COLAC OTWAY,,VIC,3233
VIC206,VIC232,West Wimmera,Benayeo,Grampians,WEST WIMMERA,,VIC,3319
VIC2060,VIC250,Murrindindi,Pheasant Creek,Hume,MURRINDINDI,,VIC,3757
VIC2061,VIC180,Swan Hill,Piangil,Loddon Mallee,SWAN HILL,,VIC,3597
VIC2062,VIC190,Moira,Picola,Hume,MOIRA,,VIC,3639
VIC2063,VIC190,Moira,Picola West,Hume,MOIRA,,VIC,3639
VIC2064,VIC194,Baw Baw,Piedmont,Gippsland,BAW BAW,,VIC,3833
VIC2065,VIC183,Buloke,Pier Milan,Loddon Mallee,BULOKE,,VIC,3533
VIC2066,VIC233,Southern Grampians,Pigeon Ponds,Barwon South West,SOUTHERN GRAMPIANS,,VIC,3407
VIC2067,VIC230,Golden Plains,Piggoreet,Grampians,GOLDEN PLAINS,,VIC,3351
VIC2068,VIC153,Horsham,Pimpinio,Grampians,HORSHAM,,VIC,3401
VIC2069,VIC239,Campaspe,Pine Grove,Loddon Mallee,CAMPASPE,,VIC,3573
VIC207,VIC216,Nillumbik,Bend Of Islands,Greater Metropolitan Melbourne,NILLUMBIK,Outer Metropolitan,VIC,3097
VIC2070,VIC93,Greater Shepparton,Pine Lodge,Hume,GREATER SHEPPARTON,,VIC,3631
VIC2071,VIC187,Towong,Pine Mountain,Hume,TOWONG,,VIC,3709
VIC2072,VIC214,Gannawarra,Pine View,Loddon Mallee,GANNAWARRA,,VIC,3579
VIC2073,VIC173,Bass Coast,Pioneer Bay,Gippsland,BASS COAST,,VIC,3984
VIC2074,VIC228,Macedon Ranges,Pipers Creek,Loddon Mallee,MACEDON RANGES,,VIC,3444
VIC2075,VIC180,Swan Hill,Pira,Loddon Mallee,SWAN HILL,,VIC,3585
VIC2076,VIC244,Mansfield,Piries,Hume,MANSFIELD,,VIC,3723
VIC2077,VIC224,Colac Otway,Pirron Yallock,Barwon South West,COLAC OTWAY,,VIC,3249
VIC2077,VIC231,Corangamite,Pirron Yallock,Barwon South West,CORANGAMITE,,VIC,3249
VIC2078,VIC230,Golden Plains,Pitfield,Grampians,GOLDEN PLAINS,,VIC,3351
VIC2079,VIC217,Pyrenees,Pittong,Grampians,PYRENEES,,VIC,3360
VIC2079,VIC230,Golden Plains,Pittong,Grampians,GOLDEN PLAINS,,VIC,3360
VIC2079,VIC231,Corangamite,Pittong,Barwon South West,CORANGAMITE,,VIC,3361
VIC208,VIC193,Greater Bendigo,Bendigo,Loddon Mallee,GREATER BENDIGO,,VIC,3550
VIC2080,VIC216,Nillumbik,Plenty,Greater Metropolitan Melbourne,NILLUMBIK,Outer Metropolitan,VIC,3090
VIC2081,VIC237,Melton,Plumpton,Greater Metropolitan Melbourne,MELTON,Outer Metropolitan,VIC,3335
VIC2082,VIC221,Wyndham,Point Cook,Greater Metropolitan Melbourne,WYNDHAM,Outer Metropolitan,VIC,3030
VIC2083,VIC204,Mornington Peninsula,Point Leo,Greater Metropolitan Melbourne,MORNINGTON PENINSULA,Outer Metropolitan,VIC,3916
VIC2084,VIC215,Greater Geelong,Point Lonsdale,Barwon South West,GREATER GEELONG,,VIC,3225
VIC2084,VIC238,Queenscliffe,Point Lonsdale,Barwon South West,QUEENSCLIFFE,,VIC,3225
VIC2085,VIC215,Greater Geelong,Point Wilson,Barwon South West,GREATER GEELONG,,VIC,3212
VIC2086,VIC180,Swan Hill,Polisbet,Loddon Mallee,SWAN HILL,,VIC,3585
VIC2087,VIC231,Corangamite,Pomborneit,Barwon South West,CORANGAMITE,,VIC,3260
VIC2088,VIC231,Corangamite,Pomborneit East,Barwon South West,CORANGAMITE,,VIC,3249
VIC2089,VIC231,Corangamite,Pomborneit North,Barwon South West,CORANGAMITE,,VIC,3260
VIC209,VIC243,East Gippsland,Bendoc,Gippsland,EAST GIPPSLAND,,VIC,3888
VIC2090,VIC166,Northern Grampians,Pomonal,Grampians,NORTHERN GRAMPIANS,,VIC,3381
VIC2090,VIC220,Ararat,Pomonal,Grampians,ARARAT,,VIC,3381
VIC2091,VIC185,Loddon,Pompapiel,Loddon Mallee,LODDON,,VIC,3571
VIC2092,VIC232,West Wimmera,Poolaijelo,Grampians,WEST WIMMERA,,VIC,3312
VIC2093,VIC236,Moorabool,Pootilla,Grampians,MOORABOOL,,VIC,3352
VIC2094,VIC178,South Gippsland,Poowong,Gippsland,SOUTH GIPPSLAND,,VIC,3988
VIC2095,VIC178,South Gippsland,Poowong East,Gippsland,SOUTH GIPPSLAND,,VIC,3988
VIC2095,VIC194,Baw Baw,Poowong East,Gippsland,BAW BAW,,VIC,3988
VIC2096,VIC178,South Gippsland,Poowong North,Gippsland,SOUTH GIPPSLAND,,VIC,3988
VIC2096,VIC194,Baw Baw,Poowong North,Gippsland,BAW BAW,,VIC,3988
VIC2097,VIC94,Hepburn,Porcupine Ridge,Grampians,HEPBURN,,VIC,3461
VIC2098,VIC242,Alpine,Porepunkah,Hume,ALPINE,,VIC,3740
VIC2099,VIC218,Wellington,Port Albert,Gippsland,WELLINGTON,,VIC,3971
VIC21,VIC250,Murrindindi,Alexandra,Hume,MURRINDINDI,,VIC,3714
VIC210,VIC218,Wellington,Bengworden,Gippsland,WELLINGTON,,VIC,3875
VIC210,VIC243,East Gippsland,Bengworden,Gippsland,EAST GIPPSLAND,,VIC,3875
VIC2100,VIC231,Corangamite,Port Campbell,Barwon South West,CORANGAMITE,,VIC,3269
